symbol_a,symbol_b,Q_beta,Q_alpha,R,half_life_minutes,capital_inr,skipped,skip_reason,error,TOTAL_TRADES,TOTAL_NET_PNL,TOTAL_GROSS_PNL,TOTAL_WIN_RATE,IS_TRADES,IS_WIN_RATE,IS_NET_PNL,IS_GROSS_PNL,OOS_TRADES,OOS_WIN_RATE,OOS_NET_PNL,OOS_GROSS_PNL,Z_ENTRY,Z_STOP,Z_EXIT
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2755.195044360937,-1433.4999999999372,28.0,21,23.80952380952381,-3724.6096596859743,-2613.1999999999744,4,50.0,969.4146153250373,1179.7000000000373,5.0,26.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2138.5348367919446,-817.3999999999453,28.0,21,23.80952380952381,-3449.09167052496,-2338.299999999961,4,50.0,1310.5568337330155,1520.9000000000158,5.0,26.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-1811.9189339288623,-490.69999999986385,32.0,21,28.571428571428573,-3308.108680037906,-2197.199999999908,4,50.0,1496.189746109044,1706.500000000044,5.0,26.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2755.195044360937,-1433.4999999999372,28.0,21,23.80952380952381,-3724.6096596859743,-2613.1999999999744,4,50.0,969.4146153250373,1179.7000000000373,5.0,27.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2138.5348367919446,-817.3999999999453,28.0,21,23.80952380952381,-3449.09167052496,-2338.299999999961,4,50.0,1310.5568337330155,1520.9000000000158,5.0,27.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-1811.9189339288623,-490.69999999986385,32.0,21,28.571428571428573,-3308.108680037906,-2197.199999999908,4,50.0,1496.189746109044,1706.500000000044,5.0,27.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2755.195044360937,-1433.4999999999372,28.0,21,23.80952380952381,-3724.6096596859743,-2613.1999999999744,4,50.0,969.4146153250373,1179.7000000000373,5.0,27.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2138.5348367919446,-817.3999999999453,28.0,21,23.80952380952381,-3449.09167052496,-2338.299999999961,4,50.0,1310.5568337330155,1520.9000000000158,5.0,27.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-1811.9189339288623,-490.69999999986385,32.0,21,28.571428571428573,-3308.108680037906,-2197.199999999908,4,50.0,1496.189746109044,1706.500000000044,5.0,27.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2755.195044360937,-1433.4999999999372,28.0,21,23.80952380952381,-3724.6096596859743,-2613.1999999999744,4,50.0,969.4146153250373,1179.7000000000373,5.0,28.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2138.5348367919446,-817.3999999999453,28.0,21,23.80952380952381,-3449.09167052496,-2338.299999999961,4,50.0,1310.5568337330155,1520.9000000000158,5.0,28.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-1811.9189339288623,-490.69999999986385,32.0,21,28.571428571428573,-3308.108680037906,-2197.199999999908,4,50.0,1496.189746109044,1706.500000000044,5.0,28.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2755.195044360937,-1433.4999999999372,28.0,21,23.80952380952381,-3724.6096596859743,-2613.1999999999744,4,50.0,969.4146153250373,1179.7000000000373,5.0,28.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2138.5348367919446,-817.3999999999453,28.0,21,23.80952380952381,-3449.09167052496,-2338.299999999961,4,50.0,1310.5568337330155,1520.9000000000158,5.0,28.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-1811.9189339288623,-490.69999999986385,32.0,21,28.571428571428573,-3308.108680037906,-2197.199999999908,4,50.0,1496.189746109044,1706.500000000044,5.0,28.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2755.195044360937,-1433.4999999999372,28.0,21,23.80952380952381,-3724.6096596859743,-2613.1999999999744,4,50.0,969.4146153250373,1179.7000000000373,5.0,29.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2138.5348367919446,-817.3999999999453,28.0,21,23.80952380952381,-3449.09167052496,-2338.299999999961,4,50.0,1310.5568337330155,1520.9000000000158,5.0,29.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-1811.9189339288623,-490.69999999986385,32.0,21,28.571428571428573,-3308.108680037906,-2197.199999999908,4,50.0,1496.189746109044,1706.500000000044,5.0,29.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2755.195044360937,-1433.4999999999372,28.0,21,23.80952380952381,-3724.6096596859743,-2613.1999999999744,4,50.0,969.4146153250373,1179.7000000000373,5.0,29.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2138.5348367919446,-817.3999999999453,28.0,21,23.80952380952381,-3449.09167052496,-2338.299999999961,4,50.0,1310.5568337330155,1520.9000000000158,5.0,29.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-1811.9189339288623,-490.69999999986385,32.0,21,28.571428571428573,-3308.108680037906,-2197.199999999908,4,50.0,1496.189746109044,1706.500000000044,5.0,29.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2755.195044360937,-1433.4999999999372,28.0,21,23.80952380952381,-3724.6096596859743,-2613.1999999999744,4,50.0,969.4146153250373,1179.7000000000373,5.0,30.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-2138.5348367919446,-817.3999999999453,28.0,21,23.80952380952381,-3449.09167052496,-2338.299999999961,4,50.0,1310.5568337330155,1520.9000000000158,5.0,30.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,25,-1811.9189339288623,-490.69999999986385,32.0,21,28.571428571428573,-3308.108680037906,-2197.199999999908,4,50.0,1496.189746109044,1706.500000000044,5.0,30.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-5174.254232734059,-4225.600000000059,27.77777777777778,15,26.666666666666668,-5219.650840255059,-4428.300000000058,3,33.333333333333336,45.39660752100005,202.70000000000005,5.5,6.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-4455.603871122104,-3506.800000000104,27.77777777777778,15,26.666666666666668,-4501.000478643104,-3709.5000000001037,3,33.333333333333336,45.39660752100005,202.70000000000005,5.5,6.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-4527.637037717062,-3579.100000000063,27.77777777777778,15,26.666666666666668,-4573.0336452380625,-3781.800000000063,3,33.333333333333336,45.39660752100005,202.70000000000005,5.5,6.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-4705.513235657056,-3756.700000000056,33.333333333333336,15,26.666666666666668,-5147.95330259507,-4356.700000000071,3,66.66666666666667,442.4400669380145,600.0000000000146,5.5,6.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-3949.6868944570715,-3000.7000000000717,33.333333333333336,15,26.666666666666668,-4392.126961395086,-3600.700000000086,3,66.66666666666667,442.4400669380145,600.0000000000146,5.5,6.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-3981.4460831650385,-3032.700000000039,33.333333333333336,15,26.666666666666668,-4423.886150103053,-3632.7000000000535,3,66.66666666666667,442.4400669380145,600.0000000000146,5.5,6.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-4665.742743122064,-3717.2000000000635,27.77777777777778,15,26.666666666666668,-4665.568795019098,-3874.3000000000966,3,33.333333333333336,-0.1739481029667047,157.10000000003333,5.5,7.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-3772.8049933340894,-2824.000000000089,27.77777777777778,15,26.666666666666668,-3909.7424538191126,-3118.300000000112,3,33.333333333333336,136.93746048502314,294.30000000002315,5.5,7.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-3734.6093817420756,-2786.0000000000755,27.77777777777778,15,26.666666666666668,-3941.5016425270796,-3150.3000000000793,3,33.333333333333336,206.89226078500408,364.30000000000405,5.5,7.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-4909.082413483078,-3960.9000000000788,27.77777777777778,15,26.666666666666668,-4511.865005963091,-3720.7000000000908,3,33.333333333333336,-397.2174075199878,-240.19999999998777,5.5,7.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-3937.89522278809,-2989.4000000000897,27.77777777777778,15,26.666666666666668,-3756.0386647631067,-2964.7000000001062,3,33.333333333333336,-181.85655802498346,-24.699999999983447,5.5,7.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-3899.699611196076,-2951.400000000076,27.77777777777778,15,26.666666666666668,-3787.7978534710737,-2996.7000000000735,3,33.333333333333336,-111.90175772500254,45.29999999999745,5.5,7.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-3367.7044368040893,-2419.000000000091,27.77777777777778,15,26.666666666666668,-2970.4870292841015,-2178.800000000103,3,33.333333333333336,-397.2174075199878,-240.19999999998777,5.5,8.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2335.6761629410835,-1386.7000000000842,27.77777777777778,15,26.666666666666668,-2153.8196049161,-1362.0000000001007,3,33.333333333333336,-181.85655802498346,-24.699999999983447,5.5,8.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2284.6719022610964,-1335.9000000000965,27.77777777777778,15,26.666666666666668,-2172.770144536094,-1381.200000000094,3,33.333333333333336,-111.90175772500254,45.29999999999745,5.5,8.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2884.8164438760496,-1935.80000000005,27.77777777777778,15,26.666666666666668,-2487.599036356062,-1695.6000000000622,3,33.333333333333336,-397.2174075199878,-240.19999999998777,5.5,8.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1852.788170013043,-903.5000000000434,27.77777777777778,15,26.666666666666668,-1670.9316119880596,-878.80000000006,3,33.333333333333336,-181.85655802498346,-24.699999999983447,5.5,8.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1801.783909333056,-852.7000000000558,27.77777777777778,15,26.666666666666668,-1689.8821516080534,-898.0000000000532,3,33.333333333333336,-111.90175772500254,45.29999999999745,5.5,8.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2373.147047396051,-1423.8000000000518,27.77777777777778,15,26.666666666666668,-1975.9296398760637,-1183.600000000064,3,33.333333333333336,-397.2174075199878,-240.19999999998777,5.5,9.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1341.118773533045,-391.50000000004525,27.77777777777778,15,26.666666666666668,-1159.2622155080614,-366.8000000000618,3,33.333333333333336,-181.85655802498346,-24.699999999983447,5.5,9.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1290.114512853058,-340.70000000005757,27.77777777777778,15,26.666666666666668,-1178.2127551280553,-386.000000000055,3,33.333333333333336,-111.90175772500254,45.29999999999745,5.5,9.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2354.559057602082,-1405.2000000000824,27.77777777777778,15,26.666666666666668,-1957.3416500820942,-1165.0000000000946,3,33.333333333333336,-397.2174075199878,-240.19999999998777,5.5,9.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1715.9765677120636,-766.6000000000631,27.77777777777778,15,26.666666666666668,-1534.12000968708,-741.9000000000797,3,33.333333333333336,-181.85655802498346,-24.699999999983447,5.5,9.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1664.972307032076,-715.8000000000761,27.77777777777778,15,26.666666666666668,-1553.0705493070734,-761.1000000000736,3,33.333333333333336,-111.90175772500254,45.29999999999745,5.5,9.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-151.8812946181058,797.1999999998936,33.333333333333336,15,26.666666666666668,-1041.9331204420905,-249.00000000009095,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,10.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,406.6471384719125,1355.7999999999129,33.333333333333336,15,26.666666666666668,-618.7114800470763,174.09999999992397,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,10.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,515.2903200479278,1464.1999999999275,33.333333333333336,15,26.666666666666668,-637.6620196670697,154.89999999993006,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,10.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-151.8812946181058,797.1999999998936,33.333333333333336,15,26.666666666666668,-1041.9331204420905,-249.00000000009095,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,10.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,406.6471384719125,1355.7999999999129,33.333333333333336,15,26.666666666666668,-618.7114800470763,174.09999999992397,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,10.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,515.2903200479278,1464.1999999999275,33.333333333333336,15,26.666666666666668,-637.6620196670697,154.89999999993006,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,10.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,147.92499238189407,1097.1999999998936,33.333333333333336,15,26.666666666666668,-742.1268334420906,50.99999999990905,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,11.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,706.4534254719124,1655.7999999999129,33.333333333333336,15,26.666666666666668,-318.9051930470764,474.09999999992397,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,11.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,815.0966070479277,1764.1999999999275,33.333333333333336,15,26.666666666666668,-337.8557326670698,454.89999999993006,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,11.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,93.5601190058785,1042.7999999998785,33.333333333333336,15,26.666666666666668,-796.4917068181062,-3.400000000106047,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,11.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,835.9697414559428,1785.3999999999432,33.333333333333336,15,26.666666666666668,-189.38887706304604,603.6999999999543,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,11.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,1073.5296264419353,2022.7999999999352,33.333333333333336,15,26.666666666666668,-79.42271327306207,713.4999999999377,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,11.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,93.5601190058785,1042.7999999998785,33.333333333333336,15,26.666666666666668,-796.4917068181062,-3.400000000106047,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,12.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,835.9697414559428,1785.3999999999432,33.333333333333336,15,26.666666666666668,-189.38887706304604,603.6999999999543,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,12.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,1073.5296264419353,2022.7999999999352,33.333333333333336,15,26.666666666666668,-79.42271327306207,713.4999999999377,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,12.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,12.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,12.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,12.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,13.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,13.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,13.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,13.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,13.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,13.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,14.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,14.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,14.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,14.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,14.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,14.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,15.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,15.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,15.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,15.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,15.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,15.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,16.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,16.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,16.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,16.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,16.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,16.5,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,17.0,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,17.0,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,17.0,1.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-2445.7545626900987,-1494.8000000000993,27.77777777777778,15,20.0,-3335.806388514083,-2541.0000000000837,3,66.66666666666667,890.0518258239847,1046.1999999999846,5.5,17.5,0.0
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1466.3849321120447,-515.4000000000442,27.77777777777778,15,20.0,-2491.7435506310335,-1697.100000000033,3,66.66666666666667,1025.3586185189888,1181.699999999989,5.5,17.5,0.5
BDL,COCHINSHIP,1e-12,6.5688583e-07,0.00051259739,6.3743849,50000.0,False,,,18,-1228.825047126053,-278.00000000005275,27.77777777777778,15,20.0,-2381.7773868410504,-1587.3000000000502,3,66.66666666666667,1152.9523397149974,1309.2999999999975,5.5,17.5,1.0
