symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
MSUMI,NSLNISP,0.190632,38.4572,0.0,39220,21027
BHARATFORG,FORCEMOT,0.190631,38.4568,0.0,39220,21028
CENTRALBK,MFSL,0.190627,38.4561,0.0,39220,21029
ABB,PNBHOUSING,0.190624,38.4555,0.0,39220,21030
CONCOR,SONATSOFTW,0.190622,38.4549,0.0,39220,21031
ACC,OLECTRA,0.190615,38.4536,0.0,39220,21032
SYRMA,TATAPOWER,0.19061,38.4524,0.0,39220,21033
DELHIVERY,VBL,0.190608,38.4521,0.0,39220,21034
AUBANK,CENTRALBK,0.190607,38.452,0.0,39220,21035
DELHIVERY,GMDCLTD,0.190607,38.4519,0.0,39220,21036
CIPLA,TITAN,0.190603,38.451,0.0,39220,21037
ACC,SWIGGY,0.190602,38.4508,0.0,39220,21038
CAMS,LTM,0.190599,38.4502,0.0,39220,21039
IEX,JBMA,0.190597,38.4498,0.0,39220,21040
LUPIN,TATATECH,0.190595,38.4494,0.0,39220,21041
FEDERALBNK,IRCON,0.190593,38.449,0.0,39220,21042
ASHOKLEY,JSL,0.190589,38.4482,0.0,39220,21043
BAJAJ-AUTO,BEML,0.190586,38.4476,0.0,39220,21044
COCHINSHIP,POONAWALLA,0.190582,38.4466,0.0,39220,21045
INDUSINDBK,NCC,0.190582,38.4466,0.0,39220,21046
SONACOMS,UPL,0.190582,38.4466,0.0,39220,21047
ELECON,IFCI,0.19058,38.4463,0.0,39220,21048
INDUSTOWER,TIINDIA,0.190576,38.4453,0.0,39220,21049
DEEPAKFERT,GODREJPROP,0.190574,38.4449,0.0,39220,21050
ADANIGREEN,OIL,0.190572,38.4445,0.0,39220,21051
ADANIPORTS,JSL,0.190566,38.4434,0.0,39220,21052
ANANTRAJ,MRPL,0.190562,38.4425,0.0,39220,21053
GLENMARK,SUPREMEIND,0.19056,38.4421,0.0,39220,21054
GABRIEL,RVNL,0.190557,38.4415,0.0,39220,21055
BHARATFORG,SYRMA,0.190557,38.4415,0.0,39220,21056
CYIENT,UCOBANK,0.190557,38.4414,0.0,39220,21057
CANBK,SAGILITY,0.190555,38.4411,0.0,39220,21058
NSLNISP,SONATSOFTW,0.190555,38.441,0.0,39220,21059
ARE&M,PGEL,0.190554,38.4408,0.0,39220,21060
CUMMINSIND,UPL,0.190552,38.4404,0.0,39220,21061
AWL,INOXWIND,0.190547,38.4394,0.0,39220,21062
GMDCLTD,HDFCAMC,0.190544,38.4387,0.0,39220,21063
DMART,INDUSTOWER,0.190543,38.4386,0.0,39220,21064
SBIN,WELSPUNLIV,0.190538,38.4375,0.0,39220,21065
POONAWALLA,UCOBANK,0.190533,38.4365,0.0,39220,21066
DELHIVERY,NUVAMA,0.190533,38.4363,0.0,39220,21067
MANKIND,MOTHERSON,0.190529,38.4356,0.0,39220,21068
HUDCO,JSWINFRA,0.190526,38.435,0.0,39220,21069
UNIONBANK,ZENTEC,0.190525,38.4347,0.0,39220,21070
ELGIEQUIP,TECHNOE,0.19052,38.4337,0.0,39220,21071
LICI,WAAREEENER,0.190518,38.4332,0.0,39220,21072
IREDA,NH,0.190511,38.4317,0.0,39220,21073
MAZDOCK,WELCORP,0.19051,38.4316,0.0,39220,21074
ELECON,PNB,0.190508,38.4312,0.0,39220,21075
GRAVITA,JWL,0.190507,38.431,0.0,39220,21076
HAL,PIDILITIND,0.190502,38.43,0.0,39220,21077
MUTHOOTFIN,RPOWER,0.190502,38.43,0.0,39220,21078
BOSCHLTD,SHRIRAMFIN,0.1905,38.4295,0.0,39220,21079
ASTRAL,DABUR,0.1905,38.4295,0.0,39220,21080
BEML,REDINGTON,0.190499,38.4293,0.0,39220,21081
HAVELLS,HEG,0.190499,38.4292,0.0,39220,21082
NBCC,USHAMART,0.190494,38.4281,0.0,39220,21083
ABFRL,TRENT,0.190491,38.4275,0.0,39220,21084
DMART,LICI,0.19049,38.4273,0.0,39220,21085
BIOCON,TRENT,0.190489,38.4272,0.0,39220,21086
IRCON,MAPMYINDIA,0.190488,38.4269,0.0,39220,21087
CROMPTON,LTM,0.190486,38.4266,0.0,39220,21088
PCBL,PNB,0.190483,38.426,0.0,39220,21089
BPCL,LAURUSLABS,0.190483,38.4259,0.0,39220,21090
ELECON,ZENTEC,0.190482,38.4256,0.0,39220,21091
ASHOKLEY,NAUKRI,0.190475,38.4242,0.0,39220,21092
ELGIEQUIP,EXIDEIND,0.19047,38.4232,0.0,39220,21093
HUDCO,SHREECEM,0.190466,38.4223,0.0,39220,21094
HUDCO,TMCV,0.190459,38.4208,0.0,39220,21095
AUROPHARMA,JBCHEPHARM,0.190458,38.4207,0.0,39220,21096
JBMA,TATAELXSI,0.190456,38.4203,0.0,39220,21097
ABCAPITAL,ARE&M,0.190456,38.4202,0.0,39220,21098
REDINGTON,VOLTAS,0.190453,38.4196,0.0,39220,21099
APOLLOHOSP,SIEMENS,0.190447,38.4184,0.0,39220,21100
COLPAL,INDUSINDBK,0.190444,38.4179,0.0,39220,21101
HINDALCO,TITAGARH,0.190442,38.4172,0.0,39220,21102
BANKBARODA,IGL,0.19043,38.4147,0.0,39220,21103
ASIANPAINT,LODHA,0.190425,38.4139,0.0,39220,21104
BANKINDIA,TATAINVEST,0.190424,38.4136,0.0,39220,21105
BRIGADE,INOXWIND,0.190423,38.4133,0.0,39220,21106
BSE,PREMIERENE,0.190419,38.4125,0.0,39220,21107
SHRIRAMFIN,SYRMA,0.190413,38.4113,0.0,39220,21108
BPCL,HAL,0.190411,38.4109,0.0,39220,21109
TATAINVEST,TATAPOWER,0.190411,38.4109,0.0,39220,21110
GODREJPROP,JSWINFRA,0.19041,38.4106,0.0,39220,21111
IRCON,UNITDSPR,0.190409,38.4103,0.0,39220,21112
KALYANKJIL,MUTHOOTFIN,0.190405,38.4097,0.0,39220,21113
LODHA,NATIONALUM,0.190405,38.4096,0.0,39220,21114
ANANTRAJ,OFSS,0.190403,38.4091,0.0,39220,21115
INDUSINDBK,JWL,0.190401,38.4087,0.0,39220,21116
CONCOR,ENGINERSIN,0.1904,38.4085,0.0,39220,21117
BDL,GRAVITA,0.190399,38.4084,0.0,39220,21118
PGEL,WELSPUNLIV,0.190396,38.4076,0.0,39220,21119
360ONE,YESBANK,0.190394,38.4072,0.0,39220,21120
NTPC,TATACONSUM,0.190391,38.4068,0.0,39220,21121
MAHABANK,SOLARINDS,0.190388,38.4061,0.0,39220,21122
CANBK,SWANCORP,0.190385,38.4055,0.0,39220,21123
BANKBARODA,SAGILITY,0.190379,38.4042,0.0,39220,21124
PETRONET,SHRIRAMFIN,0.190371,38.4026,0.0,39220,21125
LICHSGFIN,PERSISTENT,0.19037,38.4023,0.0,39220,21126
BRITANNIA,ITCHOTELS,0.190363,38.4007,0.0,39220,21127
INDUSTOWER,PETRONET,0.190359,38.4001,0.0,39220,21128
ABCAPITAL,LTM,0.190359,38.4,0.0,39220,21129
IRCON,TMCV,0.190358,38.3997,0.0,39220,21130
COALINDIA,HEROMOTOCO,0.190356,38.3993,0.0,39220,21131
ACC,BSE,0.190349,38.3979,0.0,39220,21132
CENTRALBK,FSL,0.190349,38.3978,0.0,39220,21133
BAJFINANCE,NATIONALUM,0.190345,38.397,0.0,39220,21134
COCHINSHIP,GABRIEL,0.190343,38.3967,0.0,39220,21135
ETERNAL,IDBI,0.190343,38.3966,0.0,39220,21136
COLPAL,JSWSTEEL,0.190339,38.3957,0.0,39220,21137
DELHIVERY,DMART,0.190339,38.3957,0.0,39220,21138
AMBUJACEM,JKCEMENT,0.190338,38.3956,0.0,39220,21139
COFORGE,HEROMOTOCO,0.190337,38.3954,0.0,39220,21140
CUMMINSIND,KPITTECH,0.190333,38.3946,0.0,39220,21141
INOXWIND,INTELLECT,0.190332,38.3944,0.0,39220,21142
CHAMBLFERT,PRESTIGE,0.190329,38.3937,0.0,39220,21143
CDSL,NIACL,0.190323,38.3925,0.0,39220,21144
MFSL,NMDC,0.190314,38.3905,0.0,39220,21145
BRIGADE,IRCON,0.190314,38.3905,0.0,39220,21146
HDFCBANK,LICI,0.190312,38.3902,0.0,39220,21147
ADANIPORTS,AWL,0.190311,38.3899,0.0,39220,21148
COALINDIA,SJVN,0.190307,38.389,0.0,39220,21149
HDFCAMC,SHREECEM,0.190305,38.3887,0.0,39220,21150
BANDHANBNK,HDFCLIFE,0.190302,38.3881,0.0,39220,21151
ASTRAL,SBILIFE,0.190301,38.3878,0.0,39220,21152
KAYNES,TATAINVEST,0.1903,38.3876,0.0,39220,21153
POLICYBZR,YESBANK,0.1903,38.3875,0.0,39220,21154
BEML,UPL,0.190292,38.386,0.0,39220,21155
GODREJPROP,TMCV,0.190292,38.3859,0.0,39220,21156
GRAVITA,NSLNISP,0.190287,38.385,0.0,39220,21157
HUDCO,REDINGTON,0.190285,38.3845,0.0,39220,21158
MAXHEALTH,PGEL,0.190283,38.3841,0.0,39220,21159
APOLLOTYRE,BANKINDIA,0.190282,38.3838,0.0,39220,21160
ESCORTS,JIOFIN,0.19028,38.3834,0.0,39220,21161
CESC,NMDC,0.190277,38.3828,0.0,39220,21162
NETWEB,TATAPOWER,0.190274,38.3822,0.0,39220,21163
CEATLTD,NHPC,0.190273,38.382,0.0,39220,21164
JBMA,OLAELEC,0.190272,38.3818,0.0,39220,21165
ANGELONE,SBILIFE,0.19027,38.3813,0.0,39220,21166
OLAELEC,RECLTD,0.190269,38.3811,0.0,39220,21167
CENTRALBK,UPL,0.190268,38.3809,0.0,39220,21168
ADANIPORTS,ONGC,0.190266,38.3805,0.0,39220,21169
KALYANKJIL,POWERGRID,0.190263,38.3798,0.0,39220,21170
AARTIIND,MAZDOCK,0.19026,38.3792,0.0,39220,21171
TATATECH,UPL,0.190257,38.3787,0.0,39220,21172
DALBHARAT,ZYDUSLIFE,0.190248,38.3767,0.0,39220,21173
PARADEEP,POLYCAB,0.190247,38.3766,0.0,39220,21174
COFORGE,DELHIVERY,0.190245,38.3762,0.0,39220,21175
FSL,SONATSOFTW,0.190243,38.3757,0.0,39220,21176
BEL,ENRIN,0.190237,38.3744,0.0,39220,21177
CUB,IREDA,0.190232,38.3733,0.0,39220,21178
IOC,SBILIFE,0.190231,38.3732,0.0,39220,21179
GPIL,OLECTRA,0.190227,38.3723,0.0,39220,21180
FORCEMOT,TMCV,0.190226,38.3722,0.0,39220,21181
ALKEM,INOXWIND,0.190224,38.3718,0.0,39220,21182
ANANTRAJ,HFCL,0.190221,38.3711,0.0,39220,21183
COCHINSHIP,CYIENT,0.190217,38.3702,0.0,39220,21184
IOC,OLECTRA,0.190216,38.3701,0.0,39220,21185
AUBANK,BLUESTARCO,0.190215,38.3698,0.0,39220,21186
GPIL,PNB,0.190212,38.3692,0.0,39220,21187
CUMMINSIND,NCC,0.190211,38.369,0.0,39220,21188
IOC,M&MFIN,0.190206,38.3679,0.0,39220,21189
GODREJPROP,GRAVITA,0.190205,38.3678,0.0,39220,21190
IRCTC,MSUMI,0.190202,38.3671,0.0,39220,21191
YESBANK,ZENTEC,0.190201,38.3669,0.0,39220,21192
MARICO,SONACOMS,0.190198,38.3663,0.0,39220,21193
IOB,SIEMENS,0.190197,38.3661,0.0,39220,21194
BELRISE,BSE,0.190187,38.3639,0.0,39220,21195
RITES,SBIN,0.190185,38.3635,0.0,39220,21196
BRITANNIA,TATAPOWER,0.190179,38.3624,0.0,39220,21197
MAZDOCK,MPHASIS,0.190178,38.3621,0.0,39220,21198
PHOENIXLTD,TATATECH,0.190178,38.362,0.0,39220,21199
ELECON,PRESTIGE,0.190176,38.3617,0.0,39220,21200
INDIGO,LUPIN,0.190173,38.3609,0.0,39220,21201
ADANIGREEN,PCBL,0.190162,38.3587,0.0,39220,21202
ANGELONE,SYRMA,0.19016,38.3582,0.0,39220,21203
BLUESTARCO,IOC,0.190159,38.3582,0.0,39220,21204
BSE,NSLNISP,0.190157,38.3578,0.0,39220,21205
CUMMINSIND,HINDCOPPER,0.190157,38.3577,0.0,39220,21206
MOTHERSON,NAM-INDIA,0.190156,38.3576,0.0,39220,21207
INOXWIND,NAVA,0.190153,38.3569,0.0,39220,21208
RAILTEL,WELCORP,0.190152,38.3566,0.0,39220,21209
IRCTC,LLOYDSME,0.19015,38.3563,0.0,39220,21210
ADANIENSOL,AUBANK,0.19015,38.3563,0.0,39220,21211
PIIND,TIINDIA,0.190147,38.3556,0.0,39220,21212
IFCI,KEI,0.190146,38.3553,0.0,39220,21213
IDFCFIRSTB,PGEL,0.190144,38.3549,0.0,39220,21214
BIOCON,HINDZINC,0.190143,38.3547,0.0,39220,21215
EICHERMOT,KALYANKJIL,0.19014,38.3541,0.0,39220,21216
HBLENGINE,SWANCORP,0.190139,38.3539,0.0,39220,21217
ADANIPORTS,AUROPHARMA,0.190135,38.3532,0.0,39220,21218
GRSE,SWANCORP,0.190135,38.353,0.0,39220,21219
NCC,RBLBANK,0.190134,38.353,0.0,39220,21220
AMBER,BOSCHLTD,0.190134,38.3529,0.0,39220,21221
GRAVITA,SUZLON,0.190133,38.3527,0.0,39220,21222
JWL,NEWGEN,0.190127,38.3515,0.0,39220,21223
GRSE,TATAINVEST,0.190121,38.3502,0.0,39220,21224
CENTRALBK,MSUMI,0.190116,38.349,0.0,39220,21225
PGEL,SHREECEM,0.190114,38.3486,0.0,39220,21226
BAJFINANCE,BLUESTARCO,0.190101,38.3461,0.0,39220,21227
IREDA,WHIRLPOOL,0.1901,38.3457,0.0,39220,21228
MFSL,SIEMENS,0.190095,38.3448,0.0,39220,21229
JSWENERGY,LUPIN,0.190093,38.3444,0.0,39220,21230
APLAPOLLO,MFSL,0.190092,38.3441,0.0,39220,21231
ASIANPAINT,BLUESTARCO,0.190092,38.344,0.0,39220,21232
FINCABLES,PFC,0.190091,38.3439,0.0,39220,21233
INDIGO,PARADEEP,0.190089,38.3435,0.0,39220,21234
IRFC,RKFORGE,0.190081,38.3418,0.0,39220,21235
INDUSTOWER,UCOBANK,0.190079,38.3414,0.0,39220,21236
GICRE,NIACL,0.190078,38.3411,0.0,39220,21237
IOC,SYRMA,0.190075,38.3406,0.0,39220,21238
ANGELONE,IIFL,0.190074,38.3404,0.0,39220,21239
PATANJALI,TATAELXSI,0.190071,38.3396,0.0,39220,21240
SUPREMEIND,VBL,0.190067,38.3389,0.0,39220,21241
BEL,ICICIPRULI,0.190067,38.3388,0.0,39220,21242
BLUESTARCO,MARUTI,0.190065,38.3385,0.0,39220,21243
COALINDIA,UNIONBANK,0.190061,38.3377,0.0,39220,21244
IEX,IRB,0.190059,38.3372,0.0,39220,21245
GAIL,NETWEB,0.190058,38.337,0.0,39220,21246
BAJAJ-AUTO,UCOBANK,0.190054,38.3361,0.0,39220,21247
CROMPTON,NAUKRI,0.190054,38.336,0.0,39220,21248
KEC,UNIONBANK,0.190048,38.3348,0.0,39220,21249
ITCHOTELS,TRENT,0.190045,38.3343,0.0,39220,21250
ADANIENSOL,TARIL,0.190044,38.3341,0.0,39220,21251
GAIL,IDFCFIRSTB,0.190044,38.3341,0.0,39220,21252
SBIN,ZYDUSLIFE,0.190042,38.3336,0.0,39220,21253
JKTYRE,LEMONTREE,0.190041,38.3335,0.0,39220,21254
BANKBARODA,JSL,0.190038,38.3328,0.0,39220,21255
INFY,KAYNES,0.190034,38.3319,0.0,39220,21256
HBLENGINE,PETRONET,0.19003,38.3311,0.0,39220,21257
EICHERMOT,ICICIPRULI,0.190012,38.3274,0.0,39220,21258
GMDCLTD,ULTRACEMCO,0.190011,38.3271,0.0,39220,21259
ETERNAL,MOTILALOFS,0.19001,38.3268,0.0,39220,21260
HBLENGINE,TMCV,0.190009,38.3267,0.0,39220,21261
LLOYDSME,PARADEEP,0.190008,38.3266,0.0,39220,21262
LTTS,OFSS,0.190007,38.3264,0.0,39220,21263
LODHA,PARADEEP,0.189999,38.3246,0.0,39220,21264
JSWENERGY,MFSL,0.189997,38.3242,0.0,39220,21265
JYOTICNC,TMPV,0.189995,38.3239,0.0,39220,21266
BSE,LLOYDSME,0.189992,38.3231,0.0,39220,21267
NUVAMA,NYKAA,0.189987,38.3222,0.0,39220,21268
IRB,SYRMA,0.189987,38.322,0.0,39220,21269
AXISBANK,MFSL,0.189985,38.3216,0.0,39220,21270
ACE,ADANIENT,0.189983,38.3213,0.0,39220,21271
BANKINDIA,CESC,0.189983,38.3212,0.0,39220,21272
EICHERMOT,MANAPPURAM,0.189981,38.3209,0.0,39220,21273
MAHABANK,ZYDUSLIFE,0.189978,38.3203,0.0,39220,21274
HEROMOTOCO,OLAELEC,0.189972,38.319,0.0,39220,21275
MOTILALOFS,PARADEEP,0.189967,38.3179,0.0,39220,21276
MAXHEALTH,UNOMINDA,0.189963,38.3171,0.0,39220,21277
DALBHARAT,PPLPHARMA,0.189958,38.3161,0.0,39220,21278
NAUKRI,SOLARINDS,0.189954,38.3151,0.0,39220,21279
ASIANPAINT,PRESTIGE,0.189953,38.3151,0.0,39220,21280
CGPOWER,MMTC,0.189949,38.3141,0.0,39220,21281
EXIDEIND,TCS,0.189942,38.3128,0.0,39220,21282
TITAN,VBL,0.189942,38.3126,0.0,39220,21283
FEDERALBNK,MUTHOOTFIN,0.189942,38.3126,0.0,39220,21284
BAJFINANCE,PPLPHARMA,0.189939,38.3121,0.0,39220,21285
GMRAIRPORT,MAXHEALTH,0.189934,38.3111,0.0,39220,21286
BANKINDIA,BRITANNIA,0.189929,38.31,0.0,39220,21287
POONAWALLA,PRESTIGE,0.189924,38.3089,0.0,39220,21288
LLOYDSME,PRESTIGE,0.189923,38.3087,0.0,39220,21289
HDFCBANK,INFY,0.189914,38.3069,0.0,39220,21290
CYIENT,JBMA,0.189914,38.3069,0.0,39220,21291
FORTIS,HBLENGINE,0.18991,38.3061,0.0,39220,21292
ANGELONE,WELSPUNLIV,0.18991,38.306,0.0,39220,21293
BEML,HINDZINC,0.189906,38.3052,0.0,39220,21294
JYOTICNC,SCI,0.189897,38.3032,0.0,39220,21295
CUMMINSIND,TORNTPOWER,0.18989,38.3019,0.0,39220,21296
UPL,VBL,0.189889,38.3016,0.0,39220,21297
CIPLA,RVNL,0.189885,38.3008,0.0,39220,21298
LUPIN,YESBANK,0.189879,38.2995,0.0,39220,21299
EICHERMOT,MUTHOOTFIN,0.189875,38.2986,0.0,39220,21300
HINDPETRO,KFINTECH,0.189873,38.2983,0.0,39220,21301
DEVYANI,JIOFIN,0.189871,38.2979,0.0,39220,21302
INDHOTEL,SCI,0.189871,38.2978,0.0,39220,21303
BHARATFORG,ZENTEC,0.18987,38.2977,0.0,39220,21304
ASHOKLEY,AUROPHARMA,0.18987,38.2976,0.0,39220,21305
ARE&M,NHPC,0.18987,38.2976,0.0,39220,21306
HINDZINC,JSL,0.189868,38.2973,0.0,39220,21307
ANGELONE,KEC,0.189861,38.2958,0.0,39220,21308
RVNL,VMM,0.189861,38.2957,0.0,39220,21309
JSWINFRA,SCI,0.189858,38.2951,0.0,39220,21310
BAJAJ-AUTO,MANAPPURAM,0.18985,38.2933,0.0,39220,21311
GODFRYPHLP,INOXWIND,0.189848,38.293,0.0,39220,21312
PHOENIXLTD,TATAELXSI,0.189848,38.293,0.0,39220,21313
ADANIPOWER,CAMS,0.189846,38.2927,0.0,39220,21314
BLS,GMRAIRPORT,0.189845,38.2924,0.0,39220,21315
IRCTC,NATIONALUM,0.189844,38.2922,0.0,39220,21316
GRAPHITE,SOLARINDS,0.18983,38.2893,0.0,39220,21317
APLAPOLLO,RAILTEL,0.189829,38.289,0.0,39220,21318
JWL,NIACL,0.189828,38.2888,0.0,39220,21319
IDEA,PGEL,0.189826,38.2884,0.0,39220,21320
PGEL,ZEEL,0.189821,38.2873,0.0,39220,21321
MRPL,RELIANCE,0.18982,38.2872,0.0,39220,21322
ACE,KAYNES,0.189818,38.2868,0.0,39220,21323
RITES,ULTRACEMCO,0.189817,38.2866,0.0,39220,21324
KOTAKBANK,LICI,0.189812,38.2855,0.0,39220,21325
APLAPOLLO,UNITDSPR,0.18981,38.2851,0.0,39220,21326
BANKBARODA,SWANCORP,0.189808,38.2846,0.0,39220,21327
SBICARD,TATACONSUM,0.189806,38.2843,0.0,39220,21328
SAIL,SRF,0.189805,38.284,0.0,39220,21329
GPIL,SCI,0.189804,38.2839,0.0,39220,21330
CYIENT,J&KBANK,0.189803,38.2836,0.0,39220,21331
POWERGRID,RAILTEL,0.189803,38.2835,0.0,39220,21332
PREMIERENE,RAILTEL,0.189802,38.2835,0.0,39220,21333
IREDA,PWL,0.189797,38.2823,0.0,39220,21334
RBLBANK,ZEEL,0.189791,38.281,0.0,39220,21335
ADANIPORTS,OIL,0.189786,38.2801,0.0,39220,21336
KFINTECH,POLICYBZR,0.189786,38.28,0.0,39220,21337
BRIGADE,IRFC,0.189785,38.2799,0.0,39220,21338
DABUR,PHOENIXLTD,0.189783,38.2794,0.0,39220,21339
ADANIENSOL,BAJAJHFL,0.189781,38.2791,0.0,39220,21340
LICI,POONAWALLA,0.189778,38.2784,0.0,39220,21341
ADANIENT,ELGIEQUIP,0.189777,38.2782,0.0,39220,21342
BANDHANBNK,WAAREEENER,0.189774,38.2775,0.0,39220,21343
CHOLAFIN,PIIND,0.189771,38.277,0.0,39220,21344
IDBI,MARUTI,0.189766,38.2759,0.0,39220,21345
IDEA,JSWSTEEL,0.189764,38.2755,0.0,39220,21346
HINDUNILVR,RVNL,0.18976,38.2746,0.0,39220,21347
DABUR,PNBHOUSING,0.189755,38.2735,0.0,39220,21348
MOTILALOFS,WIPRO,0.189753,38.2731,0.0,39220,21349
ANGELONE,ZEEL,0.189742,38.2708,0.0,39220,21350
GRASIM,PPLPHARMA,0.189742,38.2708,0.0,39220,21351
HBLENGINE,ZYDUSLIFE,0.189738,38.27,0.0,39220,21352
MARICO,SBICARD,0.189735,38.2693,0.0,39220,21353
INDHOTEL,LLOYDSME,0.189729,38.2681,0.0,39220,21354
NCC,ZEEL,0.189728,38.2679,0.0,39220,21355
COHANCE,RAILTEL,0.189721,38.2664,0.0,39220,21356
HINDUNILVR,INDIGO,0.189714,38.2649,0.0,39220,21357
INTELLECT,TECHM,0.189713,38.2648,0.0,39220,21358
JWL,MSUMI,0.189712,38.2645,0.0,39220,21359
CHOICEIN,RAILTEL,0.189711,38.2643,0.0,39220,21360
BSE,MAXHEALTH,0.189703,38.2627,0.0,39220,21361
RITES,TIINDIA,0.189702,38.2625,0.0,39220,21362
FSL,LTTS,0.189701,38.2622,0.0,39220,21363
FINCABLES,J&KBANK,0.189698,38.2616,0.0,39220,21364
HAVELLS,TORNTPOWER,0.189697,38.2613,0.0,39220,21365
KEC,PNBHOUSING,0.189694,38.2609,0.0,39220,21366
HAL,ZEEL,0.189693,38.2606,0.0,39220,21367
PNBHOUSING,VEDL,0.189693,38.2606,0.0,39220,21368
APOLLOTYRE,RVNL,0.189692,38.2604,0.0,39220,21369
IRCTC,MAXHEALTH,0.189689,38.2598,0.0,39220,21370
ADANIENT,ONGC,0.189688,38.2596,0.0,39220,21371
INDUSINDBK,NTPC,0.189688,38.2595,0.0,39220,21372
BANKINDIA,ELECON,0.189686,38.2591,0.0,39220,21373
ADANIPOWER,PGEL,0.189685,38.2589,0.0,39220,21374
DALBHARAT,PGEL,0.189684,38.2588,0.0,39220,21375
BEL,JUBLFOOD,0.189683,38.2586,0.0,39220,21376
FORCEMOT,HAVELLS,0.189679,38.2577,0.0,39220,21377
CYIENT,TITAGARH,0.189676,38.257,0.0,39220,21378
PPLPHARMA,SCI,0.189671,38.2561,0.0,39220,21379
NMDC,PREMIERENE,0.189671,38.2561,0.0,39220,21380
HINDUNILVR,NTPC,0.189671,38.256,0.0,39220,21381
UCOBANK,ZENTEC,0.18967,38.2558,0.0,39220,21382
BLS,CAMS,0.189651,38.2518,0.0,39220,21383
ABCAPITAL,HEG,0.189651,38.2518,0.0,39220,21384
ABCAPITAL,TORNTPHARM,0.189644,38.2504,0.0,39220,21385
OBEROIRLTY,POWERGRID,0.189643,38.2502,0.0,39220,21386
AMBUJACEM,PAGEIND,0.189642,38.2498,0.0,39220,21387
APLAPOLLO,PPLPHARMA,0.189641,38.2498,0.0,39220,21388
ANGELONE,BOSCHLTD,0.189641,38.2496,0.0,39220,21389
NHPC,PCBL,0.189636,38.2487,0.0,39220,21390
MCX,NSLNISP,0.189633,38.248,0.0,39220,21391
SUNPHARMA,TITAN,0.189629,38.2473,0.0,39220,21392
GLENMARK,TVSMOTOR,0.189626,38.2466,0.0,39220,21393
PATANJALI,PGEL,0.189624,38.2463,0.0,39220,21394
BDL,OIL,0.189624,38.2461,0.0,39220,21395
MMTC,MOTHERSON,0.189621,38.2455,0.0,39220,21396
PETRONET,VBL,0.189614,38.2441,0.0,39220,21397
PATANJALI,YESBANK,0.189611,38.2435,0.0,39220,21398
RITES,TATAINVEST,0.189609,38.243,0.0,39220,21399
ACC,IFCI,0.189607,38.2425,0.0,39220,21400
HDFCLIFE,LAURUSLABS,0.189605,38.2422,0.0,39220,21401
IOB,PETRONET,0.189597,38.2406,0.0,39220,21402
CIPLA,POWERGRID,0.189592,38.2395,0.0,39220,21403
CUMMINSIND,IRB,0.189591,38.2393,0.0,39220,21404
KEC,UNOMINDA,0.18959,38.2391,0.0,39220,21405
JKTYRE,SOLARINDS,0.18959,38.239,0.0,39220,21406
COFORGE,UCOBANK,0.189586,38.2381,0.0,39220,21407
HAL,NLCINDIA,0.189584,38.2379,0.0,39220,21408
MOTILALOFS,NATIONALUM,0.189583,38.2375,0.0,39220,21409
LTF,ZENTEC,0.189578,38.2365,0.0,39220,21410
IDBI,SONACOMS,0.189577,38.2364,0.0,39220,21411
POWERGRID,TITAGARH,0.189575,38.2359,0.0,39220,21412
LTM,PAYTM,0.189572,38.2354,0.0,39220,21413
PPLPHARMA,SBIN,0.189571,38.2352,0.0,39220,21414
BEML,FORTIS,0.189571,38.235,0.0,39220,21415
HINDPETRO,IRB,0.189565,38.2337,0.0,39220,21416
BOSCHLTD,HBLENGINE,0.189563,38.2334,0.0,39220,21417
DABUR,GRSE,0.189554,38.2315,0.0,39220,21418
WELSPUNLIV,ZEEL,0.189553,38.2314,0.0,39220,21419
NATIONALUM,SJVN,0.189544,38.2295,0.0,39220,21420
MAHABANK,NSLNISP,0.189544,38.2295,0.0,39220,21421
ABB,TITAN,0.189542,38.229,0.0,39220,21422
LUPIN,UPL,0.189542,38.2289,0.0,39220,21423
PARADEEP,RBLBANK,0.189541,38.2288,0.0,39220,21424
BPCL,VBL,0.18954,38.2286,0.0,39220,21425
ADANIGREEN,OFSS,0.189539,38.2284,0.0,39220,21426
CLEAN,INOXWIND,0.189537,38.2279,0.0,39220,21427
BLUESTARCO,TITAN,0.189537,38.2279,0.0,39220,21428
AARTIIND,SUZLON,0.189537,38.2279,0.0,39220,21429
ATGL,CANBK,0.189536,38.2277,0.0,39220,21430
COFORGE,IOC,0.189534,38.2274,0.0,39220,21431
BOSCHLTD,SBIN,0.18953,38.2266,0.0,39220,21432
CHOICEIN,HBLENGINE,0.189528,38.2261,0.0,39220,21433
ABFRL,BDL,0.189527,38.2259,0.0,39220,21434
BAJFINANCE,RPOWER,0.189525,38.2254,0.0,39220,21435
JSL,VOLTAS,0.189517,38.2238,0.0,39220,21436
CGPOWER,TATACONSUM,0.189517,38.2238,0.0,39220,21437
IEX,TVSMOTOR,0.189513,38.223,0.0,39220,21438
CONCOR,PARADEEP,0.18951,38.2223,0.0,39220,21439
ARE&M,PNB,0.189507,38.2217,0.0,39220,21440
JSL,TITAGARH,0.189506,38.2215,0.0,39220,21441
IRFC,LTFOODS,0.189503,38.2209,0.0,39220,21442
POLYCAB,ZEEL,0.189503,38.2209,0.0,39220,21443
HINDCOPPER,SHRIRAMFIN,0.189502,38.2206,0.0,39220,21444
