symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
HAVELLS,VOLTAS,0.37802,80.8614,0.0,39220,451
NBCC,TATAPOWER,0.377974,80.85,0.0,39220,452
CDSL,SUZLON,0.377709,80.7839,0.0,39220,453
CDSL,LTF,0.377602,80.7573,0.0,39220,454
CAMS,IREDA,0.37755,80.7443,0.0,39220,455
IRCTC,RVNL,0.377539,80.7414,0.0,39220,456
BDL,CDSL,0.377354,80.6953,0.0,39220,457
NBCC,NMDC,0.377254,80.6703,0.0,39220,458
IREDA,JWL,0.377206,80.6584,0.0,39220,459
BANKINDIA,IRFC,0.37716,80.6469,0.0,39220,460
INDHOTEL,IREDA,0.376996,80.606,0.0,39220,461
ABCAPITAL,RECLTD,0.376825,80.5635,0.0,39220,462
COCHINSHIP,ZENTEC,0.376748,80.5444,0.0,39220,463
HAL,NBCC,0.37673,80.5397,0.0,39220,464
IDFCFIRSTB,UPL,0.376458,80.472,0.0,39220,465
JIOFIN,RELIANCE,0.376391,80.4554,0.0,39220,466
NBCC,VOLTAS,0.376354,80.446,0.0,39220,467
OBEROIRLTY,PHOENIXLTD,0.376313,80.4359,0.0,39220,468
GODREJPROP,JIOFIN,0.376265,80.4239,0.0,39220,469
CGPOWER,MAZDOCK,0.376074,80.3764,0.0,39220,470
EICHERMOT,MOTHERSON,0.376041,80.3682,0.0,39220,471
BHEL,INOXWIND,0.375772,80.3012,0.0,39220,472
ANGELONE,IREDA,0.37574,80.2932,0.0,39220,473
DLF,INDHOTEL,0.375099,80.1338,0.0,39220,474
ASHOKLEY,HEROMOTOCO,0.374922,80.09,0.0,39220,475
BANKBARODA,PFC,0.374757,80.0488,0.0,39220,476
JIOFIN,UNIONBANK,0.374475,79.9789,0.0,39220,477
BANKINDIA,UCOBANK,0.374459,79.9748,0.0,39220,478
IREDA,KAYNES,0.374445,79.9713,0.0,39220,479
NBCC,PRESTIGE,0.374192,79.9084,0.0,39220,480
BAJFINANCE,CHOLAFIN,0.374137,79.8949,0.0,39220,481
BANKBARODA,IREDA,0.374115,79.8895,0.0,39220,482
GRSE,NBCC,0.373892,79.8339,0.0,39220,483
J&KBANK,PNB,0.373864,79.8271,0.0,39220,484
CENTRALBK,INDIANB,0.373833,79.8194,0.0,39220,485
BEL,IRFC,0.37375,79.7989,0.0,39220,486
CANBK,CDSL,0.373741,79.7966,0.0,39220,487
BHEL,IREDA,0.373708,79.7884,0.0,39220,488
BEL,BHEL,0.373676,79.7805,0.0,39220,489
IOB,UCOBANK,0.373591,79.7592,0.0,39220,490
IREDA,NMDC,0.373404,79.713,0.0,39220,491
MOTHERSON,TVSMOTOR,0.373303,79.6878,0.0,39220,492
IOC,PETRONET,0.373128,79.6445,0.0,39220,493
CGPOWER,IREDA,0.373075,79.6314,0.0,39220,494
LODHA,PHOENIXLTD,0.373013,79.6159,0.0,39220,495
CANBK,FEDERALBNK,0.372967,79.6045,0.0,39220,496
DLF,MAZDOCK,0.37284,79.5732,0.0,39220,497
HAL,SOLARINDS,0.372719,79.5432,0.0,39220,498
ABCAPITAL,NBCC,0.372702,79.5388,0.0,39220,499
INDIANB,RECLTD,0.372593,79.5118,0.0,39220,500
