symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
CDSL,TATAPOWER,0.36023345198611806,76.4732013700822,0.0,39220,452
KPITTECH,TCS,0.3600007679060498,76.41644766814186,0.0,39220,453
CDSL,HDFCAMC,0.3595660988537721,76.31047192242433,0.0,39220,454
CDSL,SUZLON,0.3592805044529604,76.24087281839317,0.0,39220,455
IRCTC,RVNL,0.3591724349370344,76.21454278871823,0.0,39220,456
GRSE,NBCC,0.35909744086261386,76.19627332024032,0.0,39220,457
AUROPHARMA,LUPIN,0.3589066061554236,76.14979130539673,0.0,39220,458
ADANIPORTS,GMRAIRPORT,0.35882739133730085,76.13050000402146,0.0,39220,459
HCLTECH,TATAELXSI,0.3588269871092244,76.13040156660489,0.0,39220,460
JSWSTEEL,NATIONALUM,0.35881740195275763,76.12806740855879,0.0,39220,461
ANGELONE,IREDA,0.3586341465564278,76.08344673736714,0.0,39220,462
CGPOWER,MAZDOCK,0.3584833948790364,76.04674793226285,0.0,39220,463
HAL,IRFC,0.3584362203377386,76.03526522186158,0.0,39220,464
DLF,PFC,0.35829788565196036,76.00159715990145,0.0,39220,465
JINDALSTEL,VEDL,0.3581503694026211,75.96570080544433,0.0,39220,466
CHOLAFIN,SHRIRAMFIN,0.35790359020570695,75.90566456170193,0.0,39220,467
NBCC,TITAGARH,0.3578757520170532,75.89889325502686,0.0,39220,468
CDSL,HUDCO,0.3577023052178679,75.85670962101523,0.0,39220,469
ABCAPITAL,CDSL,0.35760081465402965,75.83203048836204,0.0,39220,470
BAJAJ-AUTO,TMPV,0.35747547331177143,75.80155589073216,0.0,39220,471
EXIDEIND,NBCC,0.35746895898271513,75.79997217175374,0.0,39220,472
CDSL,LTF,0.35709494685727,75.70906616843754,0.0,39220,473
LTF,RECLTD,0.35685606865799496,75.65102716356759,0.0,39220,474
BHEL,RVNL,0.3568242292535681,75.64329259241778,0.0,39220,475
DIVISLAB,LAURUSLABS,0.35681565364627443,75.6412094190105,0.0,39220,476
BANKBARODA,IREDA,0.3564424572469104,75.55057433449771,0.0,39220,477
GLENMARK,ZYDUSLIFE,0.35644186729760646,75.55043109126365,0.0,39220,478
NBCC,NHPC,0.35622579006779176,75.4979732020425,0.0,39220,479
EICHERMOT,TMPV,0.356220146478998,75.49660327252407,0.0,39220,480
GRASIM,ULTRACEMCO,0.35620668855805304,75.49333652359583,0.0,39220,481
CANBK,IRFC,0.35618770104918673,75.48872762501885,0.0,39220,482
AMBER,PGEL,0.3561411478118175,75.47742806242294,0.0,39220,483
JWL,MAZDOCK,0.35613382964736423,75.47565183081278,0.0,39220,484
ADANIENT,MAZDOCK,0.35605937261631765,75.45758086272218,0.0,39220,485
ADANIENSOL,JSWENERGY,0.3558355961689901,75.40327948165648,0.0,39220,486
BEL,BEML,0.3556937779359168,75.36887369223423,0.0,39220,487
GRSE,IRFC,0.35566059733404287,75.36082477824078,0.0,39220,488
EXIDEIND,IREDA,0.3555651018897553,75.33766141844966,0.0,39220,489
DLF,MAZDOCK,0.3555613245090387,75.33674523312129,0.0,39220,490
MAZDOCK,RAILTEL,0.3552863733308314,75.270068504976,0.0,39220,491
IREDA,JSWENERGY,0.35517218304863096,75.24238349128126,0.0,39220,492
OBEROIRLTY,PHOENIXLTD,0.3550690178259847,75.21737477698152,0.0,39220,493
CANBK,LTF,0.3549413617069317,75.18643347448632,0.0,39220,494
INDHOTEL,IREDA,0.35490780421583656,75.17830060536517,0.0,39220,495
AUROPHARMA,ZYDUSLIFE,0.3548557618981131,75.16568847976096,0.0,39220,496
BANKINDIA,IDBI,0.354848740179191,75.16398687192597,0.0,39220,497
BIOCON,LAURUSLABS,0.3546501672904937,75.11587174555409,0.0,39220,498
CANBK,IDFCFIRSTB,0.3546490953157672,75.1156120326976,0.0,39220,499
LODHA,NBCC,0.35459878454150334,75.10342336251514,0.0,39220,500
