symbol_a,symbol_b,best_z_entry,best_z_sl,best_hl_stop,gross_profit,trade_count,win_rate,lagger,exit_mr_count,exit_sl_count,exit_hl_count,exit_session_count,avg_points_profit,avg_points_loss
BANKINDIA,MAHABANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CANBK,PFC,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
RAILTEL,RITES,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CDSL,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BDL,SUZLON,2.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CENTRALBK,IOB,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
JIOFIN,MAZDOCK,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
PFC,TATAPOWER,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
LTM,TCS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CDSL,MAZDOCK,2.0,0.0,False,49.399999999999864,2,1.0,a,2,0,0,0,24.699999999999932,0.0
BANKINDIA,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CANBK,IREDA,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
IRFC,RITES,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BHEL,MAZDOCK,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
HCLTECH,MPHASIS,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
HDFCBANK,ICICIBANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CANBK,CENTRALBK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
PNB,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CAMS,CDSL,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CENTRALBK,PNB,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ABCAPITAL,IREDA,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
NBCC,PFC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
LTM,WIPRO,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
INFY,LTM,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CDSL,RVNL,2.0,0.0,False,49.600000000000364,8,0.75,a,8,0,0,0,11.633333333333363,-10.099999999999909
MAZDOCK,ZENTEC,2.0,0.0,False,20.09999999999991,1,1.0,a,1,0,0,0,20.09999999999991,0.0
HUDCO,RVNL,3.0,0.0,False,1.3499999999999943,2,0.5,a,2,0,0,0,2.780000000000001,-1.4300000000000068
BANKINDIA,RBLBANK,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
COCHINSHIP,NBCC,4.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
NTPC,TATAPOWER,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
HCLTECH,LTM,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
INOXWIND,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
OFSS,TECHM,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
TATAELXSI,TCS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BANKINDIA,IREDA,2.5,0.0,False,2.569999999999993,2,0.5,a,2,0,0,0,2.569999999999993,0.0
BANKBARODA,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
JIOFIN,SUZLON,2.0,0.0,False,6.199999999999989,1,1.0,a,1,0,0,0,6.199999999999989,0.0
BEML,DATAPATTNS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
HAL,NBCC,2.0,0.0,False,1.9400000000000688,36,0.5,b,36,0,0,0,0.301666666666667,-0.19388888888888545
TATAELXSI,WIPRO,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
OFSS,WIPRO,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
DLF,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ADANIENT,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ADANIPORTS,AMBUJACEM,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BAJFINANCE,CHOLAFIN,3.0,3.5,False,1.1000000000001364,2,0.5,b,1,1,0,0,13.5,-12.399999999999864
MPHASIS,TATAELXSI,2.0,0.0,False,66.10000000000036,4,1.0,a,4,0,0,0,16.52500000000009,0.0
CENTRALBK,UCOBANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
KPITTECH,MPHASIS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
TATAELXSI,TATATECH,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
OFSS,TCS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
JINDALSTEL,NATIONALUM,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
DLF,IRFC,11.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CANBK,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
GAIL,TATAPOWER,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
GMRAIRPORT,IREDA,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BAJFINANCE,SHRIRAMFIN,2.5,3.0,False,4.0499999999999545,11,0.6363636363636364,b,9,2,0,0,2.9499999999999806,-4.149999999999977
GRSE,RVNL,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
INOXWIND,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BEL,BHEL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BDL,INOXWIND,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IREDA,SJVN,3.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
NBCC,TATAPOWER,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ADANIGREEN,IREDA,4.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
DLF,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
POWERGRID,TATAPOWER,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
RAILTEL,TITAGARH,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
KPITTECH,OFSS,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IREDA,NHPC,2.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ABCAPITAL,JIOFIN,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
IRCTC,IREDA,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ADANIENSOL,TATAPOWER,3.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
TATAELXSI,TECHM,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
JIOFIN,PFC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ADANIENT,TATAPOWER,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
GODREJPROP,IREDA,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
MAHABANK,PNB,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
MARUTI,TVSMOTOR,2.0,0.0,True,338.0,6,0.5,a,4,0,2,0,173.66666666666666,-61.0
BAJAJ-AUTO,MARUTI,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BEL,NBCC,2.0,0.0,False,1.779999999999987,20,0.45,b,20,0,0,0,0.6199999999999998,-0.3454545454545465
KPITTECH,PERSISTENT,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ADANIENT,ADANIPOWER,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
JINDALSTEL,SAIL,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ADANIGREEN,NHPC,5.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
INFY,OFSS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
HINDALCO,JINDALSTEL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
NBCC,RAILTEL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ADANIENT,IREDA,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IREDA,LICHSGFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
PNB,YESBANK,2.0,2.5,False,0.39000000000000057,3,1.0,b,2,1,0,0,0.1300000000000002,0.0
BHEL,INOXWIND,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CANBK,MAHABANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ADANIGREEN,JSWENERGY,2.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
JIOFIN,TATAPOWER,2.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
RECLTD,SUZLON,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
COCHINSHIP,IREDA,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
HAL,SOLARINDS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
MAHABANK,UNIONBANK,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CDSL,DLF,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BANKINDIA,PFC,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
IREDA,PNB,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BANKBARODA,CENTRALBK,2.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IREDA,TITAGARH,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CANBK,RBLBANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BHEL,SUZLON,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
PFC,PNB,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
LTM,OFSS,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
COCHINSHIP,IRCON,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BANKINDIA,YESBANK,3.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BHEL,NBCC,2.0,0.0,True,5.850000000000023,2,0.5,a,1,0,1,0,5.899999999999977,-0.049999999999954525
IRFC,TATAPOWER,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
INOXWIND,IRCON,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BHEL,IREDA,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ADANIGREEN,AMBUJACEM,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
LAURUSLABS,ZYDUSLIFE,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
PHOENIXLTD,PRESTIGE,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
HINDCOPPER,VEDL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CGPOWER,NBCC,2.0,2.5,False,45.149999999999864,7,0.8571428571428571,a,5,2,0,0,7.866666666666656,-2.050000000000068
MARUTI,TMPV,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
MAZDOCK,TITAGARH,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
PFC,RVNL,4.5,0.0,False,5.0,1,1.0,a,1,0,0,0,5.0,0.0
CANBK,YESBANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CENTRALBK,UNIONBANK,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ADANIGREEN,ATGL,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
HEROMOTOCO,MOTHERSON,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
HEROMOTOCO,TMPV,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BDL,CDSL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
COCHINSHIP,ZENTEC,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ADANIPORTS,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IOC,PETRONET,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IREDA,JWL,3.5,0.0,False,3.0900000000000176,2,1.0,a,2,0,0,0,1.5450000000000088,0.0
CDSL,INOXWIND,3.0,0.0,False,38.700000000000045,2,1.0,a,2,0,0,0,19.350000000000023,0.0
CANBK,NBCC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BDL,ZENTEC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BSE,IREDA,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BAJFINANCE,JIOFIN,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
JIOFIN,RELIANCE,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
HCLTECH,OFSS,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
MANAPPURAM,MUTHOOTFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ABCAPITAL,BANKINDIA,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
GMRAIRPORT,NBCC,2.0,0.0,False,1.710000000000008,1,1.0,b,1,0,0,0,1.710000000000008,0.0
DLF,RVNL,3.5,0.0,False,15.700000000000045,2,1.0,a,2,0,0,0,7.850000000000023,0.0
BEL,IRFC,2.0,3.0,False,3.8499999999999943,5,0.6,b,4,1,0,0,1.5133333333333308,-0.34499999999999886
BANKINDIA,JIOFIN,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
HUDCO,PFC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BANKINDIA,NBCC,2.0,0.0,False,7.4599999999999795,44,0.6363636363636364,b,44,0,0,0,0.4571428571428565,-0.3337500000000002
LICHSGFIN,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
IREDA,LTF,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CDSL,KFINTECH,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ABCAPITAL,CANBK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IRFC,NHPC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BSE,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
PNB,RBLBANK,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
LTF,SHRIRAMFIN,2.5,0.0,False,9.500000000000028,25,0.64,a,25,0,0,0,1.1081249999999994,-0.9144444444444402
JIOFIN,PNB,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
LUPIN,ZYDUSLIFE,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BANDHANBNK,BANKINDIA,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CGPOWER,HAL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
JIOFIN,LT,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BDL,IRCON,2.0,0.0,True,0.5,2,0.5,a,1,0,1,0,12.200000000000045,-11.700000000000045
ABCAPITAL,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
INFY,TATAELXSI,2.0,0.0,False,41.0,2,1.0,b,2,0,0,0,20.5,0.0
LODHA,PHOENIXLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
JIOFIN,TMPV,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
LTM,TATAELXSI,2.0,0.0,True,207.80000000000018,7,0.7142857142857143,a,5,0,2,0,47.2,-14.099999999999909
IRFC,SJVN,2.5,0.0,False,1.1700000000000017,2,1.0,b,2,0,0,0,0.5850000000000009,0.0
BDL,BHEL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
COFORGE,TATATECH,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
RECLTD,UNIONBANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BEML,IRCON,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ADANIENT,NBCC,4.5,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
IREDA,KAYNES,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
COCHINSHIP,IRFC,2.0,0.0,False,19.799999999999955,1,1.0,a,1,0,0,0,19.799999999999955,0.0
HAL,IREDA,2.0,0.0,False,0.020000000000010232,1,1.0,b,1,0,0,0,0.020000000000010232,0.0
BANKINDIA,IRFC,4.0,0.0,False,3.049999999999983,3,0.6666666666666666,a,3,0,0,0,1.5450000000000017,-0.040000000000020464
MAZDOCK,RECLTD,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BEL,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BHARATFORG,MOTHERSON,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
INDHOTEL,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
JIOFIN,LTF,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
DIXON,KALYANKJIL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BDL,JIOFIN,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BANKBARODA,MAHABANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
GLENMARK,LAURUSLABS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
AMBUJACEM,ULTRACEMCO,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BEL,SOLARINDS,2.0,0.0,False,10.200000000000045,1,1.0,a,1,0,0,0,10.200000000000045,0.0
CGPOWER,RVNL,2.5,0.0,True,21.999999999999886,4,0.5,a,3,0,1,0,13.399999999999977,-2.400000000000034
JSWENERGY,NHPC,2.5,0.0,False,10.5,1,1.0,a,1,0,0,0,10.5,0.0
KAYNES,NBCC,2.0,0.0,False,0.3399999999999892,1,1.0,b,1,0,0,0,0.3399999999999892,0.0
JWL,RITES,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CONCOR,IREDA,2.0,0.0,False,7.5499999999999545,1,1.0,a,1,0,0,0,7.5499999999999545,0.0
CDSL,PFC,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
UNIONBANK,YESBANK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
GRSE,IRCON,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CAMS,IREDA,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IOB,MAHABANK,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CDSL,TATAPOWER,3.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
KPITTECH,TCS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CDSL,HDFCAMC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CDSL,SUZLON,2.0,0.0,False,57.59999999999991,5,0.8,a,5,0,0,0,17.824999999999932,-13.699999999999818
IRCTC,RVNL,4.5,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
GRSE,NBCC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
AUROPHARMA,LUPIN,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ADANIPORTS,GMRAIRPORT,3.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
HCLTECH,TATAELXSI,2.5,0.0,False,21.5,2,1.0,b,2,0,0,0,10.75,0.0
JSWSTEEL,NATIONALUM,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ANGELONE,IREDA,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CGPOWER,MAZDOCK,2.0,0.0,False,2.5,2,0.5,a,2,0,0,0,3.3500000000000227,-0.8500000000000227
HAL,IRFC,5.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
DLF,PFC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
JINDALSTEL,VEDL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CHOLAFIN,SHRIRAMFIN,4.0,0.0,False,3.2000000000000455,3,0.6666666666666666,b,3,0,0,0,4.050000000000011,-4.899999999999977
NBCC,TITAGARH,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CDSL,HUDCO,2.0,0.0,False,47.299999999999955,2,1.0,a,2,0,0,0,23.649999999999977,0.0
ABCAPITAL,CDSL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BAJAJ-AUTO,TMPV,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
EXIDEIND,NBCC,2.5,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CDSL,LTF,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
LTF,RECLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BHEL,RVNL,2.5,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
DIVISLAB,LAURUSLABS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BANKBARODA,IREDA,2.0,0.0,True,5.309999999999945,5,0.8,a,4,0,1,0,1.414999999999992,-0.35000000000002274
GLENMARK,ZYDUSLIFE,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
NBCC,NHPC,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
EICHERMOT,TMPV,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
GRASIM,ULTRACEMCO,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
CANBK,IRFC,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
AMBER,PGEL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
JWL,MAZDOCK,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
ADANIENT,MAZDOCK,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
ADANIENSOL,JSWENERGY,2.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
BEL,BEML,2.5,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
GRSE,IRFC,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
EXIDEIND,IREDA,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
DLF,MAZDOCK,2.0,0.0,False,12.700000000000045,2,1.0,a,2,0,0,0,6.350000000000023,0.0
MAZDOCK,RAILTEL,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
IREDA,JSWENERGY,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
OBEROIRLTY,PHOENIXLTD,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CANBK,LTF,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
INDHOTEL,IREDA,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
AUROPHARMA,ZYDUSLIFE,2.0,0.0,False,2.5499999999999545,1,1.0,b,1,0,0,0,2.5499999999999545,0.0
BANKINDIA,IDBI,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
BIOCON,LAURUSLABS,2.0,0.0,False,0.0,0,0.0,a,0,0,0,0,0.0,0.0
CANBK,IDFCFIRSTB,2.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
LODHA,NBCC,4.0,0.0,False,0.0,0,0.0,b,0,0,0,0,0.0,0.0
